,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
29408,2025,SE,FT,Software Developer,100000,EUR,105263,ES,0,ES,M
29409,2025,SE,FT,Software Developer,60000,EUR,63157,ES,0,ES,M
29410,2025,MI,FT,DevOps Engineer,170000,USD,170000,US,0,US,M
29411,2025,MI,FT,DevOps Engineer,115000,USD,115000,US,0,US,M
29412,2025,MI,FT,Cloud Engineer,189175,USD,189175,US,0,US,M
29413,2025,MI,FT,Cloud Engineer,104650,USD,104650,US,0,US,M
29414,2025,MI,FT,Software Engineer,126500,USD,126500,US,100,US,M
29415,2025,MI,FT,Software Engineer,93500,USD,93500,US,100,US,M
29416,2025,SE,FT,Solution Architect,258750,USD,258750,US,0,US,M
29417,2025,SE,FT,Solution Architect,191250,USD,191250,US,0,US,M
29418,2025,SE,FT,Solution Architect,189175,USD,189175,US,0,US,M
29419,2025,SE,FT,Solution Architect,104650,USD,104650,US,0,US,M
29420,2025,EN,FT,Systems Administrator,87021,USD,87021,US,0,US,M
29421,2025,EN,FT,Systems Administrator,64319,USD,64319,US,0,US,M
29422,2025,MI,FT,Vulnerability Management Engineer,125000,USD,125000,US,100,US,M
29423,2025,MI,FT,Vulnerability Management Engineer,75000,USD,75000,US,100,US,M
29424,2025,SE,FT,Security Engineer,129148,USD,129148,US,0,US,M
29425,2025,SE,FT,Security Engineer,95665,USD,95665,US,0,US,M
29426,2025,SE,FT,Security Engineer,172000,USD,172000,US,100,US,M
29427,2025,SE,FT,Security Engineer,73000,USD,73000,US,100,US,M
29428,2025,SE,FT,Systems Engineer,177000,USD,177000,US,0,US,M
29429,2025,SE,FT,Systems Engineer,118000,USD,118000,US,0,US,M
29430,2025,SE,FT,Consultant,90000,GBP,113924,GB,100,GB,M
29431,2025,SE,FT,Consultant,60000,GBP,75949,GB,100,GB,M
29432,2025,EN,FT,Risk Analyst,215300,USD,215300,US,100,US,M
29433,2025,EN,FT,Risk Analyst,100500,USD,100500,US,100,US,M
29434,2025,SE,FT,Security Architect,167400,USD,167400,US,100,US,M
29435,2025,SE,FT,Security Architect,93000,USD,93000,US,100,US,M
29436,2025,MI,FT,Security Engineer,160000,USD,160000,US,0,US,M
29437,2025,MI,FT,Security Engineer,100000,USD,100000,US,0,US,M
29438,2025,MI,FT,Security Engineer,167400,USD,167400,US,100,US,M
29439,2025,MI,FT,Security Engineer,93000,USD,93000,US,100,US,M
29440,2025,SE,FT,Manager,202500,USD,202500,US,0,US,M
29441,2025,SE,FT,Manager,151000,USD,151000,US,0,US,M
29442,2025,SE,FT,Security Specialist,158200,USD,158200,US,0,US,M
29443,2025,SE,FT,Security Specialist,112600,USD,112600,US,0,US,M
29444,2025,MI,FT,Program Manager,234000,USD,234000,US,0,US,M
29445,2025,MI,FT,Program Manager,146000,USD,146000,US,0,US,M
29446,2025,MI,FT,System Administrator,106000,USD,106000,US,0,US,M
29447,2025,MI,FT,System Administrator,66000,USD,66000,US,0,US,M
29448,2025,SE,FT,Test Engineer,148000,USD,148000,US,100,US,M
29449,2025,SE,FT,Test Engineer,144000,USD,144000,US,100,US,M
29450,2025,SE,FT,Consultant,156000,USD,156000,US,100,US,M
29451,2025,SE,FT,Consultant,116500,USD,116500,US,100,US,M
29452,2025,SE,FT,Associate,130880,USD,130880,US,0,US,M
29453,2025,SE,FT,Associate,74140,USD,74140,US,0,US,M
29454,2025,MI,FT,GRC Analyst,76000,USD,76000,US,0,US,M
29455,2025,MI,FT,GRC Analyst,65000,USD,65000,US,0,US,M
29456,2025,SE,FT,Firewall Engineer,124000,USD,124000,US,0,US,M
29457,2025,SE,FT,Firewall Engineer,100000,USD,100000,US,0,US,M
29458,2025,SE,FT,Security Engineer,147271,USD,147271,US,0,US,M
29459,2025,SE,FT,Security Engineer,128663,USD,128663,US,0,US,M
29460,2025,EN,FT,Security Engineer,84253,USD,84253,US,0,US,M
29461,2025,EN,FT,Security Engineer,75946,USD,75946,US,0,US,M
29462,2025,SE,FT,Security Engineer,189421,USD,189421,US,0,US,M
29463,2025,SE,FT,Security Engineer,165440,USD,165440,US,0,US,M
29464,2025,SE,FT,Solutions Engineer,217203,USD,217203,US,100,US,M
29465,2025,SE,FT,Solutions Engineer,92673,USD,92673,US,100,US,M
29466,2025,SE,FT,Software Developer,191872,USD,191872,US,100,US,M
29467,2025,SE,FT,Software Developer,81865,USD,81865,US,100,US,M
29468,2025,EN,FT,Vulnerability Analyst,145800,USD,145800,US,0,US,M
29469,2025,EN,FT,Vulnerability Analyst,83300,USD,83300,US,0,US,M
29470,2025,MI,FT,Site Reliability Engineer,182400,USD,182400,US,0,US,M
29471,2025,MI,FT,Site Reliability Engineer,104200,USD,104200,US,0,US,M
29472,2025,SE,FT,Manager,218500,USD,218500,US,0,US,M
29473,2025,SE,FT,Manager,141100,USD,141100,US,0,US,M
29474,2025,MI,FT,Solutions Engineer,230000,USD,230000,US,100,US,M
29475,2025,MI,FT,Solutions Engineer,120000,USD,120000,US,100,US,M
29476,2025,MI,FT,Security Consultant,124800,USD,124800,US,0,US,M
29477,2025,MI,FT,Security Consultant,67200,USD,67200,US,0,US,M
29478,2025,EN,FT,Security Analyst,151100,USD,151100,US,0,US,M
29479,2025,EN,FT,Security Analyst,88900,USD,88900,US,0,US,M
29480,2025,EX,FT,IAM Engineer,222300,USD,222300,US,0,US,M
29481,2025,EX,FT,IAM Engineer,166800,USD,166800,US,0,US,M
29482,2025,MI,FT,Security Engineer,132193,USD,132193,US,0,US,M
29483,2025,MI,FT,Security Engineer,96797,USD,96797,US,0,US,M
29484,2025,SE,FT,Security Engineer,151100,USD,151100,US,0,US,M
29485,2025,SE,FT,Security Engineer,88900,USD,88900,US,0,US,M
29486,2025,SE,FT,Security Architect,151100,USD,151100,US,0,US,M
29487,2025,SE,FT,Security Architect,88900,USD,88900,US,0,US,M
29488,2025,SE,FT,Consultant,257200,USD,257200,US,0,US,M
29489,2025,SE,FT,Consultant,204900,USD,204900,US,0,US,M
29490,2025,SE,FT,Information Security Officer,212160,USD,212160,US,0,US,M
29491,2025,SE,FT,Information Security Officer,141440,USD,141440,US,0,US,M
29492,2025,MI,FT,Security Engineer,106100,USD,106100,US,0,US,M
29493,2025,MI,FT,Security Engineer,51800,USD,51800,US,0,US,M
29494,2025,SE,FT,Cyber Engineer,187531,USD,187531,US,100,US,M
29495,2025,SE,FT,Cyber Engineer,129030,USD,129030,US,100,US,M
29496,2025,SE,FT,Product Manager,280600,USD,280600,US,0,US,M
29497,2025,SE,FT,Product Manager,204900,USD,204900,US,0,US,M
29498,2025,SE,FT,Associate,145500,USD,145500,US,0,US,M
29499,2025,SE,FT,Associate,115900,USD,115900,US,0,US,M
29500,2025,SE,FT,Manager,220300,USD,220300,US,0,US,M
29501,2025,SE,FT,Manager,175500,USD,175500,US,0,US,M
29502,2025,SE,FT,Associate,124400,USD,124400,US,0,US,M
29503,2025,SE,FT,Associate,99100,USD,99100,US,0,US,M
29504,2025,MI,FT,Systems Engineer,128600,USD,128600,US,100,US,M
29505,2025,MI,FT,Systems Engineer,62800,USD,62800,US,100,US,M
29506,2025,MI,FT,Security Engineer,75000,GBP,94936,GB,0,GB,M
29507,2025,MI,FT,Security Engineer,55000,GBP,69620,GB,0,GB,M
29508,2025,MI,FT,Manager,155000,USD,155000,US,100,US,M
29509,2025,MI,FT,Manager,145000,USD,145000,US,100,US,M
29510,2025,SE,FT,Manager,163200,CAD,116571,CA,0,CA,M
29511,2025,SE,FT,Manager,108800,CAD,77714,CA,0,CA,M
29512,2025,SE,FT,Cloud Architect,243400,USD,243400,US,0,US,M
29513,2025,SE,FT,Cloud Architect,157000,USD,157000,US,0,US,M
29514,2025,MI,FT,Incident Response Analyst,177300,USD,177300,US,0,US,M
29515,2025,MI,FT,Incident Response Analyst,107500,USD,107500,US,0,US,M
29516,2025,SE,FT,Manager,244000,USD,244000,US,0,US,M
29517,2025,SE,FT,Manager,205000,USD,205000,US,0,US,M
29518,2025,MI,FT,Penetration Tester,210000,USD,210000,US,0,US,M
29519,2025,MI,FT,Penetration Tester,180000,USD,180000,US,0,US,M
29520,2025,MI,FT,Security Engineer,193000,USD,193000,US,0,US,M
29521,2025,MI,FT,Security Engineer,84600,USD,84600,US,0,US,M
29522,2025,MI,FT,Security Engineer,137000,USD,137000,US,0,US,M
29523,2025,MI,FT,Security Engineer,60400,USD,60400,US,0,US,M
29524,2025,MI,FT,Security Engineer,212800,USD,212800,US,100,US,L
29525,2025,MI,FT,Security Engineer,136000,USD,136000,US,100,US,L
29526,2025,MI,FT,Security Engineer,190800,USD,190800,US,0,US,M
29527,2025,MI,FT,Security Engineer,127200,USD,127200,US,0,US,M
29528,2025,SE,FT,Security Engineer,165500,USD,165500,US,0,US,M
29529,2025,SE,FT,Security Engineer,110300,USD,110300,US,0,US,M
29530,2025,SE,FT,Security Architect,253425,USD,253425,US,0,US,M
29531,2025,SE,FT,Security Architect,207348,USD,207348,US,0,US,M
29532,2025,SE,FT,Security Analyst,145620,USD,145620,US,0,US,M
29533,2025,SE,FT,Security Analyst,98400,USD,98400,US,0,US,M
29534,2025,EN,FT,Analyst,137000,USD,137000,US,0,US,M
29535,2025,EN,FT,Analyst,60400,USD,60400,US,0,US,M
29536,2025,SE,FT,Security Analyst,165500,USD,165500,AU,0,AU,M
29537,2025,SE,FT,Security Analyst,110300,USD,110300,AU,0,AU,M
29538,2025,MI,FT,Security Analyst,100000,USD,100000,US,100,US,M
29539,2025,MI,FT,Security Analyst,80000,USD,80000,US,100,US,M
29540,2025,MI,FT,Cyber Intelligence Analyst,136800,USD,136800,US,0,US,M
29541,2025,MI,FT,Cyber Intelligence Analyst,91200,USD,91200,US,0,US,M
29542,2025,SE,FT,Analyst,193000,USD,193000,US,0,US,M
29543,2025,SE,FT,Analyst,84600,USD,84600,US,0,US,M
29544,2025,MI,FT,Systems Engineer,116500,USD,116500,US,0,US,M
29545,2025,MI,FT,Systems Engineer,77700,USD,77700,US,0,US,M
29546,2025,MI,FT,Manager,221400,USD,221400,US,0,US,M
29547,2025,MI,FT,Manager,147600,USD,147600,US,0,US,M
29548,2025,EN,FT,Threat Intelligence Analyst,137000,USD,137000,US,0,US,M
29549,2025,EN,FT,Threat Intelligence Analyst,60400,USD,60400,US,0,US,M
29550,2025,SE,FT,Security Consultant,239000,USD,239000,US,0,US,L
29551,2025,SE,FT,Security Consultant,138200,USD,138200,US,0,US,L
29552,2025,SE,FT,Security Analyst,118100,USD,118100,US,0,US,M
29553,2025,SE,FT,Security Analyst,78700,USD,78700,US,0,US,M
29554,2025,EN,FT,Analyst,144200,USD,144200,US,0,US,M
29555,2025,EN,FT,Analyst,72100,USD,72100,US,0,US,M
29556,2025,SE,FT,Systems Administrator,178800,USD,178800,US,0,US,M
29557,2025,SE,FT,Systems Administrator,119200,USD,119200,US,0,US,M
29558,2025,SE,FT,Systems Administrator,136000,USD,136000,US,0,US,M
29559,2025,SE,FT,Systems Administrator,91000,USD,91000,US,0,US,M
29560,2025,SE,FT,Software Engineer,187300,USD,187300,US,0,US,M
29561,2025,SE,FT,Software Engineer,124900,USD,124900,US,0,US,M
29562,2025,SE,FT,Systems Engineer,195700,USD,195700,US,0,US,M
29563,2025,SE,FT,Systems Engineer,130500,USD,130500,US,0,US,M
29564,2025,MI,FT,Software Engineer,134200,USD,134200,US,0,US,M
29565,2025,MI,FT,Software Engineer,89400,USD,89400,US,0,US,M
29566,2025,EN,FT,Analyst,85068,USD,85068,US,0,US,M
29567,2025,EN,FT,Analyst,43888,USD,43888,US,0,US,M
29568,2025,SE,FT,Software Engineer,196700,USD,196700,US,0,US,M
29569,2025,SE,FT,Software Engineer,131100,USD,131100,US,0,US,M
29570,2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
29571,2025,SE,FT,Software Engineer,178000,USD,178000,US,0,US,M
29572,2025,MI,FT,Security Developer,135000,USD,135000,CA,0,CA,M
29573,2025,MI,FT,Security Developer,114750,USD,114750,CA,0,CA,M
29574,2025,SE,FT,Security Manager,260000,USD,260000,US,100,US,M
29575,2025,SE,FT,Security Manager,220000,USD,220000,US,100,US,M
29576,2025,EX,FT,Information Security Officer,750000,USD,750000,US,0,US,M
29577,2025,EX,FT,Information Security Officer,390000,USD,390000,US,0,US,M
29578,2025,SE,FT,Security Engineer,240000,USD,240000,US,0,US,M
29579,2025,SE,FT,Security Engineer,200000,USD,200000,US,0,US,M
29580,2025,SE,FT,Security Engineer,210000,USD,210000,US,100,US,M
29581,2025,SE,FT,Security Engineer,175000,USD,175000,US,100,US,M
29582,2025,MI,FT,Software Engineer,260000,USD,260000,US,0,US,M
29583,2025,MI,FT,Software Engineer,130000,USD,130000,US,0,US,M
29584,2025,EX,FT,Security Engineer,415000,USD,415000,US,0,US,M
29585,2025,EX,FT,Security Engineer,280000,USD,280000,US,0,US,M
29586,2025,SE,FT,Security Engineer,210000,USD,210000,US,100,US,M
29587,2025,SE,FT,Security Engineer,165000,USD,165000,US,100,US,M
29588,2025,EX,FT,Program Manager,275000,USD,275000,US,100,US,M
29589,2025,EX,FT,Program Manager,240000,USD,240000,US,100,US,M
29590,2025,EN,FT,DevSecOps Engineer,84000,USD,84000,US,0,US,M
29591,2025,EN,FT,DevSecOps Engineer,80000,USD,80000,US,0,US,M
29592,2025,EN,FT,Security Operations Analyst,135000,USD,135000,US,100,US,M
29593,2025,EN,FT,Security Operations Analyst,115000,USD,115000,US,100,US,M
29594,2025,MI,FT,Security Researcher,227620,USD,227620,US,100,US,M
29595,2025,MI,FT,Security Researcher,161230,USD,161230,US,100,US,M
29596,2025,SE,FT,Manager,191500,USD,191500,US,0,US,M
29597,2025,SE,FT,Manager,150000,USD,150000,US,0,US,M
29598,2025,SE,FT,Manager,275000,USD,275000,US,100,US,M
29599,2025,SE,FT,Manager,240000,USD,240000,US,100,US,M
29600,2025,MI,FT,Associate,83000,USD,83000,US,100,US,M
29601,2025,MI,FT,Associate,62000,USD,62000,US,100,US,M
29602,2025,MI,FT,Detection Engineer,150000,USD,150000,US,100,US,M
29603,2025,MI,FT,Detection Engineer,108300,USD,108300,US,100,US,M
29604,2025,MI,FT,IT Manager,164976,USD,164976,US,0,US,M
29605,2025,MI,FT,IT Manager,123747,USD,123747,US,0,US,M
29606,2025,EN,FT,Associate,82000,USD,82000,US,0,US,M
29607,2025,EN,FT,Associate,65000,USD,65000,US,0,US,M
29608,2025,MI,FT,Manager,200000,USD,200000,US,0,US,M
29609,2025,MI,FT,Manager,137000,USD,137000,US,0,US,M
29610,2025,EN,FT,Analyst,100000,USD,100000,US,100,US,M
29611,2025,EN,FT,Analyst,80000,USD,80000,US,100,US,M
29612,2025,MI,FT,Sales Engineer,165000,USD,165000,US,100,US,M
29613,2025,MI,FT,Sales Engineer,150000,USD,150000,US,100,US,M
29614,2023,SE,FT,Principal Security Architect,200000,USD,200000,US,100,US,L
29615,2023,SE,FT,Principal Security Architect,210000,USD,210000,US,100,US,L
29616,2025,SE,FT,Staff Cyber Security Engineer,156000,USD,156000,US,50,US,L
29617,2024,EN,FT,Information Security Specialist,60000,USD,60000,US,50,US,L
29618,2025,MI,FT,QA Engineer,53500,EUR,56315,FR,100,FR,M
29619,2024,SE,FT,Red Team Lead,200000,USD,200000,US,100,US,L
29620,2025,MI,FT,Information Security GRC Specialist,142000,AUD,92207,AU,50,AU,M
29621,2025,SE,FT,Sales Engineer,255000,CAD,182142,CA,100,CA,L
29622,2025,MI,FT,SOC Analyst,70000,USD,70000,US,50,US,M
29623,2025,MI,FT,Information Security Engineer,105000,USD,105000,US,0,US,L
29624,2024,SE,FT,Security Architect,120000,USD,120000,US,100,US,L
29625,2025,EX,FT,IT Director,140000,USD,140000,US,50,US,L
29626,2025,MI,FT,Cloud Security Engineer,47000,GBP,59493,GB,100,GB,L
29627,2025,SE,FT,Cyber Security Engineer,106000,USD,106000,US,50,US,L
29628,2025,EN,FT,Systems Administrator,61800,USD,61800,US,0,US,L
29629,2025,SE,FT,Malware Reverse Engineer,170000,USD,170000,US,100,US,L
29630,2025,SE,FT,Analyst,169624,USD,169624,US,0,US,M
29631,2025,SE,FT,Analyst,101566,USD,101566,US,0,US,M
29632,2025,MI,FT,Program Manager,155100,USD,155100,US,0,US,M
29633,2025,MI,FT,Program Manager,116300,USD,116300,US,0,US,M
29634,2025,EN,FT,Security Analyst,81125,USD,81125,US,100,US,M
29635,2025,EN,FT,Security Analyst,55313,USD,55313,US,100,US,M
29636,2025,SE,FT,Cyber Security,160900,USD,160900,US,100,US,M
29637,2025,SE,FT,Cyber Security,101600,USD,101600,US,100,US,M
29638,2025,SE,FT,Security Engineer,208000,USD,208000,US,100,US,M
29639,2025,SE,FT,Security Engineer,147000,USD,147000,US,100,US,M
29640,2025,SE,FT,SOC Analyst,155000,USD,155000,US,0,US,M
29641,2025,SE,FT,SOC Analyst,119000,USD,119000,US,0,US,M
29642,2025,SE,FT,DevSecOps,199500,USD,199500,US,0,US,M
29643,2025,SE,FT,DevSecOps,97500,USD,97500,US,0,US,M
29644,2025,MI,FT,DevSecOps,200000,USD,200000,US,0,US,M
29645,2025,MI,FT,DevSecOps,120000,USD,120000,US,0,US,M
29646,2025,SE,FT,Security Controls Assessor,145000,USD,145000,US,100,US,M
29647,2025,SE,FT,Security Controls Assessor,86000,USD,86000,US,100,US,M
29648,2025,SE,FT,Security Engineer,150000,USD,150000,US,0,US,M
29649,2025,SE,FT,Security Engineer,105000,USD,105000,US,0,US,M
29650,2025,MI,FT,Security Engineer,198000,USD,198000,US,0,US,M
29651,2025,MI,FT,Security Engineer,176000,USD,176000,US,0,US,M
29652,2025,SE,FT,Threat Researcher,213000,USD,213000,US,0,US,M
29653,2025,SE,FT,Threat Researcher,150000,USD,150000,US,0,US,M
29654,2025,EN,FT,Threat Intelligence Analyst,209150,USD,209150,US,100,US,M
29655,2025,EN,FT,Threat Intelligence Analyst,129639,USD,129639,US,100,US,M
29656,2025,SE,FT,Security Engineer,251000,USD,251000,US,100,US,M
29657,2025,SE,FT,Security Engineer,177000,USD,177000,US,100,US,M
29658,2025,MI,FT,Security Engineer,191600,USD,191600,US,0,US,M
29659,2025,MI,FT,Security Engineer,97800,USD,97800,US,0,US,M
29660,2025,MI,FT,Systems Engineer,43391,GBP,54925,GB,0,GB,M
29661,2025,MI,FT,Systems Engineer,40832,GBP,51686,GB,0,GB,M
29662,2025,MI,FT,Software Engineer,200000,USD,200000,US,0,US,M
29663,2025,MI,FT,Software Engineer,137510,USD,137510,US,0,US,M
29664,2025,MI,FT,Platform Engineer,190000,USD,190000,US,0,US,M
29665,2025,MI,FT,Platform Engineer,137510,USD,137510,US,0,US,M
29666,2025,SE,FT,Cyber Security,188100,USD,188100,US,100,US,M
29667,2025,SE,FT,Cyber Security,114500,USD,114500,US,100,US,M
29668,2025,MI,FT,Project Manager,153000,USD,153000,US,100,US,M
29669,2025,MI,FT,Project Manager,94000,USD,94000,US,100,US,M
29670,2025,SE,FT,Project Manager,193500,USD,193500,US,100,US,M
29671,2025,SE,FT,Project Manager,120000,USD,120000,US,100,US,M
29672,2025,MI,FT,Cyber Threat Intelligence Specialist,112400,USD,112400,CA,0,CA,M
29673,2025,MI,FT,Cyber Threat Intelligence Specialist,67500,USD,67500,CA,0,CA,M
29674,2025,SE,FT,IAM Engineer,220600,USD,220600,US,0,US,M
29675,2025,SE,FT,IAM Engineer,132400,USD,132400,US,0,US,M
29676,2025,MI,FT,Security Engineer,165000,USD,165000,US,0,US,M
29677,2025,MI,FT,Security Engineer,110000,USD,110000,US,0,US,M
29678,2025,SE,FT,Security Analyst,135000,USD,135000,US,0,US,M
29679,2025,SE,FT,Security Analyst,120000,USD,120000,US,0,US,M
29680,2025,SE,FT,Security Engineer,141721,USD,141721,IT,0,IT,M
29681,2025,SE,FT,Security Engineer,85032,USD,85032,IT,0,IT,M
29682,2025,SE,FT,Enterprise Architect,141400,USD,141400,CA,0,CA,M
29683,2025,SE,FT,Enterprise Architect,84900,USD,84900,CA,0,CA,M
29684,2025,SE,FT,Consultant,148200,USD,148200,US,100,US,M
29685,2025,SE,FT,Consultant,89000,USD,89000,US,100,US,M
29686,2025,MI,FT,Analyst,91000,USD,91000,US,0,US,M
29687,2025,MI,FT,Analyst,89000,USD,89000,US,0,US,M
29688,2025,SE,FT,Solution Architect,269075,USD,269075,US,100,US,M
29689,2025,SE,FT,Solution Architect,148850,USD,148850,US,100,US,M
29690,2025,SE,FT,Systems Engineer,216000,USD,216000,US,0,US,M
29691,2025,SE,FT,Systems Engineer,135000,USD,135000,US,0,US,M
29692,2025,MI,FT,Security Engineer,227950,USD,227950,US,0,US,M
29693,2025,MI,FT,Security Engineer,126100,USD,126100,US,0,US,M
29694,2025,MI,FT,Security Engineer,193800,USD,193800,US,0,US,M
29695,2025,MI,FT,Security Engineer,129000,USD,129000,US,0,US,M
29696,2025,MI,FT,Security Engineer,260000,USD,260000,US,0,US,M
29697,2025,MI,FT,Security Engineer,130000,USD,130000,US,0,US,M
29698,2025,SE,FT,Security Engineer,190000,USD,190000,US,0,US,M
29699,2025,SE,FT,Security Engineer,111000,USD,111000,US,0,US,M
29700,2025,EN,FT,Cyber Intelligence Analyst,117600,USD,117600,US,0,US,M
29701,2025,EN,FT,Cyber Intelligence Analyst,82800,USD,82800,US,0,US,M
29702,2025,SE,FT,Security Analyst,50000,EUR,52631,AT,0,AT,M
29703,2025,SE,FT,Security Analyst,50000,EUR,52631,AT,0,AT,M
29704,2025,EN,FT,Security Analyst,122099,USD,122099,US,0,US,M
29705,2025,EN,FT,Security Analyst,78774,USD,78774,US,0,US,M
29706,2025,EN,FT,Penetration Tester,82000,USD,82000,US,0,US,M
29707,2025,EN,FT,Penetration Tester,51000,USD,51000,US,0,US,M
29708,2025,MI,FT,Security Engineer,184200,USD,184200,US,0,US,M
29709,2025,MI,FT,Security Engineer,111600,USD,111600,US,0,US,M
29710,2025,MI,FT,Information Systems Security Manager,150000,USD,150000,US,0,US,M
29711,2025,MI,FT,Information Systems Security Manager,120000,USD,120000,US,0,US,M
29712,2025,SE,FT,GRC Engineer,138000,USD,138000,US,0,US,M
29713,2025,SE,FT,GRC Engineer,105000,USD,105000,US,0,US,M
29714,2025,SE,FT,Security Engineer,138000,USD,138000,US,0,US,M
29715,2025,SE,FT,Security Engineer,105000,USD,105000,US,0,US,M
29716,2025,MI,FT,Associate,185000,USD,185000,US,0,US,M
29717,2025,MI,FT,Associate,145000,USD,145000,US,0,US,M
29718,2025,SE,FT,Systems Administrator,179000,USD,179000,US,0,US,M
29719,2025,SE,FT,Systems Administrator,112000,USD,112000,US,0,US,M
29720,2025,EX,FT,IT Audit Manager,160000,USD,160000,US,0,US,M
29721,2025,EX,FT,IT Audit Manager,100000,USD,100000,US,0,US,M
29722,2025,SE,FT,Manager,355400,USD,355400,US,0,US,M
29723,2025,SE,FT,Manager,136900,USD,136900,US,0,US,M
29724,2025,EX,FT,Product Manager,205000,USD,205000,US,0,US,M
29725,2025,EX,FT,Product Manager,130000,USD,130000,US,0,US,M
29726,2025,EN,FT,Systems Administrator,179000,USD,179000,US,0,US,M
29727,2025,EN,FT,Systems Administrator,112000,USD,112000,US,0,US,M
29728,2025,MI,FT,Security Analyst,101200,USD,101200,US,0,US,M
29729,2025,MI,FT,Security Analyst,79747,USD,79747,US,0,US,M
29730,2025,SE,FT,Security Engineer,172500,USD,172500,US,0,US,M
29731,2025,SE,FT,Security Engineer,127500,USD,127500,US,0,US,M
29732,2025,SE,FT,Security Specialist,165000,USD,165000,US,0,US,M
29733,2025,SE,FT,Security Specialist,120000,USD,120000,US,0,US,M
29734,2025,SE,FT,Data Scientist,146350,USD,146350,US,0,US,M
29735,2025,SE,FT,Data Scientist,103600,USD,103600,US,0,US,M
29736,2025,SE,FT,Security Architect,194300,USD,194300,US,0,US,M
29737,2025,SE,FT,Security Architect,121700,USD,121700,US,0,US,M
29738,2025,SE,FT,Security Architect,185000,USD,185000,US,100,US,M
29739,2025,SE,FT,Security Architect,110000,USD,110000,US,100,US,M
29740,2025,SE,FT,Security Architect,170000,USD,170000,US,0,US,M
29741,2025,SE,FT,Security Architect,135868,USD,135868,US,0,US,M
29742,2025,SE,FT,Security Architect,178350,USD,178350,US,0,US,M
29743,2025,SE,FT,Security Architect,123000,USD,123000,US,0,US,M
29744,2025,MI,FT,Analyst,129605,USD,129605,US,0,US,M
29745,2025,MI,FT,Analyst,110614,USD,110614,US,0,US,M
